date,cmname,unit,category,price,currency,country,admname,adm1id,mktname,mktid,cmid,ptid,umid,catid,sn,prev_price
3/15/2018,Eggs - Retail,Dozen,"meat, fish and eggs",97.33,PKR,Pakistan,Khyber Pakhtunkhwa,2275,Peshawar,294,92,15,35,2,294_92_15_35,99.79
4/15/2018,Eggs - Retail,Dozen,"meat, fish and eggs",93.33,PKR,Pakistan,Khyber Pakhtunkhwa,2275,Peshawar,294,92,15,35,2,294_92_15_35,97.33
5/15/2018,Eggs - Retail,Dozen,"meat, fish and eggs",96.67,PKR,Pakistan,Khyber Pakhtunkhwa,2275,Peshawar,294,92,15,35,2,294_92_15_35,93.33
6/15/2018,Eggs - Retail,Dozen,"meat, fish and eggs",94.17,PKR,Pakistan,Khyber Pakhtunkhwa,2275,Peshawar,294,92,15,35,2,294_92_15_35,96.67
7/15/2018,Eggs - Retail,Dozen,"meat, fish and eggs",96.67,PKR,Pakistan,Khyber Pakhtunkhwa,2275,Peshawar,294,92,15,35,2,294_92_15_35,94.17
8/15/2018,Eggs - Retail,Dozen,"meat, fish and eggs",99.17,PKR,Pakistan,Khyber Pakhtunkhwa,2275,Peshawar,294,92,15,35,2,294_92_15_35,96.67
9/15/2018,Eggs - Retail,Dozen,"meat, fish and eggs",100.0,PKR,Pakistan,Khyber Pakhtunkhwa,2275,Peshawar,294,92,15,35,2,294_92_15_35,99.17
10/15/2018,Eggs - Retail,Dozen,"meat, fish and eggs",110.83,PKR,Pakistan,Khyber Pakhtunkhwa,2275,Peshawar,294,92,15,35,2,294_92_15_35,100.0
11/15/2018,Eggs - Retail,Dozen,"meat, fish and eggs",122.33,PKR,Pakistan,Khyber Pakhtunkhwa,2275,Peshawar,294,92,15,35,2,294_92_15_35,110.83
12/15/2018,Eggs - Retail,Dozen,"meat, fish and eggs",119.58,PKR,Pakistan,Khyber Pakhtunkhwa,2275,Peshawar,294,92,15,35,2,294_92_15_35,122.33
1/15/2019,Eggs - Retail,Dozen,"meat, fish and eggs",122.33,PKR,Pakistan,Khyber Pakhtunkhwa,2275,Peshawar,294,92,15,35,2,294_92_15_35,119.58
2/15/2019,Eggs - Retail,Dozen,"meat, fish and eggs",115.0,PKR,Pakistan,Khyber Pakhtunkhwa,2275,Peshawar,294,92,15,35,2,294_92_15_35,122.33
3/15/2019,Eggs - Retail,Dozen,"meat, fish and eggs",104.58,PKR,Pakistan,Khyber Pakhtunkhwa,2275,Peshawar,294,92,15,35,2,294_92_15_35,115.0
4/15/2019,Eggs - Retail,Dozen,"meat, fish and eggs",90.21,PKR,Pakistan,Khyber Pakhtunkhwa,2275,Peshawar,294,92,15,35,2,294_92_15_35,104.58
5/15/2019,Eggs - Retail,Dozen,"meat, fish and eggs",87.83,PKR,Pakistan,Khyber Pakhtunkhwa,2275,Peshawar,294,92,15,35,2,294_92_15_35,90.21
6/15/2019,Eggs - Retail,Dozen,"meat, fish and eggs",86.88,PKR,Pakistan,Khyber Pakhtunkhwa,2275,Peshawar,294,92,15,35,2,294_92_15_35,87.83
7/15/2019,Eggs - Retail,Dozen,"meat, fish and eggs",89.59,PKR,Pakistan,Khyber Pakhtunkhwa,2275,Peshawar,294,92,15,35,2,294_92_15_35,86.88
8/15/2019,Eggs - Retail,Dozen,"meat, fish and eggs",97.66,PKR,Pakistan,Khyber Pakhtunkhwa,2275,Peshawar,294,92,15,35,2,294_92_15_35,89.59
9/15/2019,Eggs - Retail,Dozen,"meat, fish and eggs",98.33,PKR,Pakistan,Khyber Pakhtunkhwa,2275,Peshawar,294,92,15,35,2,294_92_15_35,97.66
10/15/2019,Eggs - Retail,Dozen,"meat, fish and eggs",115.0,PKR,Pakistan,Khyber Pakhtunkhwa,2275,Peshawar,294,92,15,35,2,294_92_15_35,98.33
1/15/2013,Sugar - Retail,KG,miscellaneous food,53.8,PKR,Pakistan,Khyber Pakhtunkhwa,2275,Peshawar,294,97,15,5,7,294_97_15_5,115.0
2/15/2013,Sugar - Retail,KG,miscellaneous food,53.21,PKR,Pakistan,Khyber Pakhtunkhwa,2275,Peshawar,294,97,15,5,7,294_97_15_5,53.8
3/15/2013,Sugar - Retail,KG,miscellaneous food,52.92,PKR,Pakistan,Khyber Pakhtunkhwa,2275,Peshawar,294,97,15,5,7,294_97_15_5,53.21
4/15/2013,Sugar - Retail,KG,miscellaneous food,53.92,PKR,Pakistan,Khyber Pakhtunkhwa,2275,Peshawar,294,97,15,5,7,294_97_15_5,52.92
5/15/2013,Sugar - Retail,KG,miscellaneous food,53.93,PKR,Pakistan,Khyber Pakhtunkhwa,2275,Peshawar,294,97,15,5,7,294_97_15_5,53.92
7/15/2013,Sugar - Retail,KG,miscellaneous food,55.0,PKR,Pakistan,Khyber Pakhtunkhwa,2275,Peshawar,294,97,15,5,7,294_97_15_5,53.93
8/15/2013,Sugar - Retail,KG,miscellaneous food,54.97,PKR,Pakistan,Khyber Pakhtunkhwa,2275,Peshawar,294,97,15,5,7,294_97_15_5,55.0
9/15/2013,Sugar - Retail,KG,miscellaneous food,54.46,PKR,Pakistan,Khyber Pakhtunkhwa,2275,Peshawar,294,97,15,5,7,294_97_15_5,54.97
1/15/2014,Sugar - Retail,KG,miscellaneous food,52.33,PKR,Pakistan,Khyber Pakhtunkhwa,2275,Peshawar,294,97,15,5,7,294_97_15_5,54.46
2/15/2014,Sugar - Retail,KG,miscellaneous food,52.33,PKR,Pakistan,Khyber Pakhtunkhwa,2275,Peshawar,294,97,15,5,7,294_97_15_5,52.33
3/15/2014,Sugar - Retail,KG,miscellaneous food,54.46,PKR,Pakistan,Khyber Pakhtunkhwa,2275,Peshawar,294,97,15,5,7,294_97_15_5,52.33
4/15/2014,Sugar - Retail,KG,miscellaneous food,53.51,PKR,Pakistan,Khyber Pakhtunkhwa,2275,Peshawar,294,97,15,5,7,294_97_15_5,54.46
5/15/2014,Sugar - Retail,KG,miscellaneous food,53.34,PKR,Pakistan,Khyber Pakhtunkhwa,2275,Peshawar,294,97,15,5,7,294_97_15_5,53.51
6/15/2014,Sugar - Retail,KG,miscellaneous food,55.13,PKR,Pakistan,Khyber Pakhtunkhwa,2275,Peshawar,294,97,15,5,7,294_97_15_5,53.34
7/15/2014,Sugar - Retail,KG,miscellaneous food,57.52,PKR,Pakistan,Khyber Pakhtunkhwa,2275,Peshawar,294,97,15,5,7,294_97_15_5,55.13
8/15/2014,Sugar - Retail,KG,miscellaneous food,58.62,PKR,Pakistan,Khyber Pakhtunkhwa,2275,Peshawar,294,97,15,5,7,294_97_15_5,57.52
9/15/2014,Sugar - Retail,KG,miscellaneous food,61.83,PKR,Pakistan,Khyber Pakhtunkhwa,2275,Peshawar,294,97,15,5,7,294_97_15_5,58.62
10/15/2014,Sugar - Retail,KG,miscellaneous food,59.77,PKR,Pakistan,Khyber Pakhtunkhwa,2275,Peshawar,294,97,15,5,7,294_97_15_5,61.83
11/15/2014,Sugar - Retail,KG,miscellaneous food,58.34,PKR,Pakistan,Khyber Pakhtunkhwa,2275,Peshawar,294,97,15,5,7,294_97_15_5,59.77
12/15/2014,Sugar - Retail,KG,miscellaneous food,55.29,PKR,Pakistan,Khyber Pakhtunkhwa,2275,Peshawar,294,97,15,5,7,294_97_15_5,58.34
1/15/2015,Sugar - Retail,KG,miscellaneous food,55.25,PKR,Pakistan,Khyber Pakhtunkhwa,2275,Peshawar,294,97,15,5,7,294_97_15_5,55.29
2/15/2015,Sugar - Retail,KG,miscellaneous food,55.26,PKR,Pakistan,Khyber Pakhtunkhwa,2275,Peshawar,294,97,15,5,7,294_97_15_5,55.25
3/15/2015,Sugar - Retail,KG,miscellaneous food,55.25,PKR,Pakistan,Khyber Pakhtunkhwa,2275,Peshawar,294,97,15,5,7,294_97_15_5,55.26
4/15/2015,Sugar - Retail,KG,miscellaneous food,57.57,PKR,Pakistan,Khyber Pakhtunkhwa,2275,Peshawar,294,97,15,5,7,294_97_15_5,55.25
5/15/2015,Sugar - Retail,KG,miscellaneous food,60.25,PKR,Pakistan,Khyber Pakhtunkhwa,2275,Peshawar,294,97,15,5,7,294_97_15_5,57.57
6/15/2015,Sugar - Retail,KG,miscellaneous food,63.21,PKR,Pakistan,Khyber Pakhtunkhwa,2275,Peshawar,294,97,15,5,7,294_97_15_5,60.25
7/15/2015,Sugar - Retail,KG,miscellaneous food,67.93,PKR,Pakistan,Khyber Pakhtunkhwa,2275,Peshawar,294,97,15,5,7,294_97_15_5,63.21
8/15/2015,Sugar - Retail,KG,miscellaneous food,65.67,PKR,Pakistan,Khyber Pakhtunkhwa,2275,Peshawar,294,97,15,5,7,294_97_15_5,67.93
9/15/2015,Sugar - Retail,KG,miscellaneous food,65.17,PKR,Pakistan,Khyber Pakhtunkhwa,2275,Peshawar,294,97,15,5,7,294_97_15_5,65.67
10/15/2015,Sugar - Retail,KG,miscellaneous food,61.73,PKR,Pakistan,Khyber Pakhtunkhwa,2275,Peshawar,294,97,15,5,7,294_97_15_5,65.17
11/15/2015,Sugar - Retail,KG,miscellaneous food,60.42,PKR,Pakistan,Khyber Pakhtunkhwa,2275,Peshawar,294,97,15,5,7,294_97_15_5,61.73
12/15/2015,Sugar - Retail,KG,miscellaneous food,57.87,PKR,Pakistan,Khyber Pakhtunkhwa,2275,Peshawar,294,97,15,5,7,294_97_15_5,60.42
1/15/2016,Sugar - Retail,KG,miscellaneous food,59.92,PKR,Pakistan,Khyber Pakhtunkhwa,2275,Peshawar,294,97,15,5,7,294_97_15_5,57.87
2/15/2016,Sugar - Retail,KG,miscellaneous food,63.42,PKR,Pakistan,Khyber Pakhtunkhwa,2275,Peshawar,294,97,15,5,7,294_97_15_5,59.92
3/15/2016,Sugar - Retail,KG,miscellaneous food,64.0,PKR,Pakistan,Khyber Pakhtunkhwa,2275,Peshawar,294,97,15,5,7,294_97_15_5,63.42
4/15/2016,Sugar - Retail,KG,miscellaneous food,64.83,PKR,Pakistan,Khyber Pakhtunkhwa,2275,Peshawar,294,97,15,5,7,294_97_15_5,64.0
5/15/2016,Sugar - Retail,KG,miscellaneous food,64.87,PKR,Pakistan,Khyber Pakhtunkhwa,2275,Peshawar,294,97,15,5,7,294_97_15_5,64.83
6/15/2016,Sugar - Retail,KG,miscellaneous food,65.77,PKR,Pakistan,Khyber Pakhtunkhwa,2275,Peshawar,294,97,15,5,7,294_97_15_5,64.87
7/15/2016,Sugar - Retail,KG,miscellaneous food,67.93,PKR,Pakistan,Khyber Pakhtunkhwa,2275,Peshawar,294,97,15,5,7,294_97_15_5,65.77
8/15/2016,Sugar - Retail,KG,miscellaneous food,72.0,PKR,Pakistan,Khyber Pakhtunkhwa,2275,Peshawar,294,97,15,5,7,294_97_15_5,67.93
9/15/2016,Sugar - Retail,KG,miscellaneous food,72.0,PKR,Pakistan,Khyber Pakhtunkhwa,2275,Peshawar,294,97,15,5,7,294_97_15_5,72.0
10/15/2016,Sugar - Retail,KG,miscellaneous food,71.71,PKR,Pakistan,Khyber Pakhtunkhwa,2275,Peshawar,294,97,15,5,7,294_97_15_5,72.0
11/15/2016,Sugar - Retail,KG,miscellaneous food,72.83,PKR,Pakistan,Khyber Pakhtunkhwa,2275,Peshawar,294,97,15,5,7,294_97_15_5,71.71
12/15/2016,Sugar - Retail,KG,miscellaneous food,62.83,PKR,Pakistan,Khyber Pakhtunkhwa,2275,Peshawar,294,97,15,5,7,294_97_15_5,72.83
1/15/2017,Sugar - Retail,KG,miscellaneous food,65.42,PKR,Pakistan,Khyber Pakhtunkhwa,2275,Peshawar,294,97,15,5,7,294_97_15_5,62.83
2/15/2017,Sugar - Retail,KG,miscellaneous food,64.34,PKR,Pakistan,Khyber Pakhtunkhwa,2275,Peshawar,294,97,15,5,7,294_97_15_5,65.42
3/15/2017,Sugar - Retail,KG,miscellaneous food,60.27,PKR,Pakistan,Khyber Pakhtunkhwa,2275,Peshawar,294,97,15,5,7,294_97_15_5,64.34
4/15/2017,Sugar - Retail,KG,miscellaneous food,59.67,PKR,Pakistan,Khyber Pakhtunkhwa,2275,Peshawar,294,97,15,5,7,294_97_15_5,60.27
5/15/2017,Sugar - Retail,KG,miscellaneous food,58.38,PKR,Pakistan,Khyber Pakhtunkhwa,2275,Peshawar,294,97,15,5,7,294_97_15_5,59.67
6/15/2017,Sugar - Retail,KG,miscellaneous food,56.33,PKR,Pakistan,Khyber Pakhtunkhwa,2275,Peshawar,294,97,15,5,7,294_97_15_5,58.38
7/15/2017,Sugar - Retail,KG,miscellaneous food,54.5,PKR,Pakistan,Khyber Pakhtunkhwa,2275,Peshawar,294,97,15,5,7,294_97_15_5,56.33
8/15/2017,Sugar - Retail,KG,miscellaneous food,56.33,PKR,Pakistan,Khyber Pakhtunkhwa,2275,Peshawar,294,97,15,5,7,294_97_15_5,54.5
9/15/2017,Sugar - Retail,KG,miscellaneous food,55.15,PKR,Pakistan,Khyber Pakhtunkhwa,2275,Peshawar,294,97,15,5,7,294_97_15_5,56.33
10/15/2017,Sugar - Retail,KG,miscellaneous food,54.73,PKR,Pakistan,Khyber Pakhtunkhwa,2275,Peshawar,294,97,15,5,7,294_97_15_5,55.15
11/15/2017,Sugar - Retail,KG,miscellaneous food,53.7,PKR,Pakistan,Khyber Pakhtunkhwa,2275,Peshawar,294,97,15,5,7,294_97_15_5,54.73
12/15/2017,Sugar - Retail,KG,miscellaneous food,54.54,PKR,Pakistan,Khyber Pakhtunkhwa,2275,Peshawar,294,97,15,5,7,294_97_15_5,53.7
1/15/2018,Sugar - Retail,KG,miscellaneous food,53.46,PKR,Pakistan,Khyber Pakhtunkhwa,2275,Peshawar,294,97,15,5,7,294_97_15_5,54.54
2/15/2018,Sugar - Retail,KG,miscellaneous food,51.04,PKR,Pakistan,Khyber Pakhtunkhwa,2275,Peshawar,294,97,15,5,7,294_97_15_5,53.46
3/15/2018,Sugar - Retail,KG,miscellaneous food,50.77,PKR,Pakistan,Khyber Pakhtunkhwa,2275,Peshawar,294,97,15,5,7,294_97_15_5,51.04
4/15/2018,Sugar - Retail,KG,miscellaneous food,52.63,PKR,Pakistan,Khyber Pakhtunkhwa,2275,Peshawar,294,97,15,5,7,294_97_15_5,50.77
5/15/2018,Sugar - Retail,KG,miscellaneous food,52.5,PKR,Pakistan,Khyber Pakhtunkhwa,2275,Peshawar,294,97,15,5,7,294_97_15_5,52.63
6/15/2018,Sugar - Retail,KG,miscellaneous food,53.79,PKR,Pakistan,Khyber Pakhtunkhwa,2275,Peshawar,294,97,15,5,7,294_97_15_5,52.5
7/15/2018,Sugar - Retail,KG,miscellaneous food,56.04,PKR,Pakistan,Khyber Pakhtunkhwa,2275,Peshawar,294,97,15,5,7,294_97_15_5,53.79
8/15/2018,Sugar - Retail,KG,miscellaneous food,56.96,PKR,Pakistan,Khyber Pakhtunkhwa,2275,Peshawar,294,97,15,5,7,294_97_15_5,56.04
9/15/2018,Sugar - Retail,KG,miscellaneous food,55.04,PKR,Pakistan,Khyber Pakhtunkhwa,2275,Peshawar,294,97,15,5,7,294_97_15_5,56.96
10/15/2018,Sugar - Retail,KG,miscellaneous food,54.67,PKR,Pakistan,Khyber Pakhtunkhwa,2275,Peshawar,294,97,15,5,7,294_97_15_5,55.04
11/15/2018,Sugar - Retail,KG,miscellaneous food,54.93,PKR,Pakistan,Khyber Pakhtunkhwa,2275,Peshawar,294,97,15,5,7,294_97_15_5,54.67
12/15/2018,Sugar - Retail,KG,miscellaneous food,56.83,PKR,Pakistan,Khyber Pakhtunkhwa,2275,Peshawar,294,97,15,5,7,294_97_15_5,54.93
1/15/2019,Sugar - Retail,KG,miscellaneous food,54.93,PKR,Pakistan,Khyber Pakhtunkhwa,2275,Peshawar,294,97,15,5,7,294_97_15_5,56.83
2/15/2019,Sugar - Retail,KG,miscellaneous food,60.0,PKR,Pakistan,Khyber Pakhtunkhwa,2275,Peshawar,294,97,15,5,7,294_97_15_5,54.93
3/15/2019,Sugar - Retail,KG,miscellaneous food,61.71,PKR,Pakistan,Khyber Pakhtunkhwa,2275,Peshawar,294,97,15,5,7,294_97_15_5,60.0
4/15/2019,Sugar - Retail,KG,miscellaneous food,66.67,PKR,Pakistan,Khyber Pakhtunkhwa,2275,Peshawar,294,97,15,5,7,294_97_15_5,61.71
5/15/2019,Sugar - Retail,KG,miscellaneous food,69.2,PKR,Pakistan,Khyber Pakhtunkhwa,2275,Peshawar,294,97,15,5,7,294_97_15_5,66.67
6/15/2019,Sugar - Retail,KG,miscellaneous food,72.44,PKR,Pakistan,Khyber Pakhtunkhwa,2275,Peshawar,294,97,15,5,7,294_97_15_5,69.2
7/15/2019,Sugar - Retail,KG,miscellaneous food,72.54,PKR,Pakistan,Khyber Pakhtunkhwa,2275,Peshawar,294,97,15,5,7,294_97_15_5,72.44
8/15/2019,Sugar - Retail,KG,miscellaneous food,76.33,PKR,Pakistan,Khyber Pakhtunkhwa,2275,Peshawar,294,97,15,5,7,294_97_15_5,72.54
9/15/2019,Sugar - Retail,KG,miscellaneous food,76.25,PKR,Pakistan,Khyber Pakhtunkhwa,2275,Peshawar,294,97,15,5,7,294_97_15_5,76.33
10/15/2019,Sugar - Retail,KG,miscellaneous food,74.52,PKR,Pakistan,Khyber Pakhtunkhwa,2275,Peshawar,294,97,15,5,7,294_97_15_5,76.25
1/15/2013,Ghee (artificial) - Retail,KG,oil and fats,213.2,PKR,Pakistan,Khyber Pakhtunkhwa,2275,Peshawar,294,106,15,5,6,294_106_15_5,74.52
2/15/2013,Ghee (artificial) - Retail,KG,oil and fats,202.0,PKR,Pakistan,Khyber Pakhtunkhwa,2275,Peshawar,294,106,15,5,6,294_106_15_5,213.2
3/15/2013,Ghee (artificial) - Retail,KG,oil and fats,202.0,PKR,Pakistan,Khyber Pakhtunkhwa,2275,Peshawar,294,106,15,5,6,294_106_15_5,202.0
4/15/2013,Ghee (artificial) - Retail,KG,oil and fats,202.0,PKR,Pakistan,Khyber Pakhtunkhwa,2275,Peshawar,294,106,15,5,6,294_106_15_5,202.0
5/15/2013,Ghee (artificial) - Retail,KG,oil and fats,202.0,PKR,Pakistan,Khyber Pakhtunkhwa,2275,Peshawar,294,106,15,5,6,294_106_15_5,202.0
7/15/2013,Ghee (artificial) - Retail,KG,oil and fats,202.0,PKR,Pakistan,Khyber Pakhtunkhwa,2275,Peshawar,294,106,15,5,6,294_106_15_5,202.0
8/15/2013,Ghee (artificial) - Retail,KG,oil and fats,202.0,PKR,Pakistan,Khyber Pakhtunkhwa,2275,Peshawar,294,106,15,5,6,294_106_15_5,202.0
9/15/2013,Ghee (artificial) - Retail,KG,oil and fats,202.0,PKR,Pakistan,Khyber Pakhtunkhwa,2275,Peshawar,294,106,15,5,6,294_106_15_5,202.0
1/15/2014,Ghee (artificial) - Retail,KG,oil and fats,202.0,PKR,Pakistan,Khyber Pakhtunkhwa,2275,Peshawar,294,106,15,5,6,294_106_15_5,202.0
2/15/2014,Ghee (artificial) - Retail,KG,oil and fats,202.5,PKR,Pakistan,Khyber Pakhtunkhwa,2275,Peshawar,294,106,15,5,6,294_106_15_5,202.0
3/15/2014,Ghee (artificial) - Retail,KG,oil and fats,204.0,PKR,Pakistan,Khyber Pakhtunkhwa,2275,Peshawar,294,106,15,5,6,294_106_15_5,202.5
4/15/2014,Ghee (artificial) - Retail,KG,oil and fats,204.0,PKR,Pakistan,Khyber Pakhtunkhwa,2275,Peshawar,294,106,15,5,6,294_106_15_5,204.0
5/15/2014,Ghee (artificial) - Retail,KG,oil and fats,204.0,PKR,Pakistan,Khyber Pakhtunkhwa,2275,Peshawar,294,106,15,5,6,294_106_15_5,204.0
6/15/2014,Ghee (artificial) - Retail,KG,oil and fats,204.0,PKR,Pakistan,Khyber Pakhtunkhwa,2275,Peshawar,294,106,15,5,6,294_106_15_5,204.0
7/15/2014,Ghee (artificial) - Retail,KG,oil and fats,204.0,PKR,Pakistan,Khyber Pakhtunkhwa,2275,Peshawar,294,106,15,5,6,294_106_15_5,204.0
8/15/2014,Ghee (artificial) - Retail,KG,oil and fats,204.0,PKR,Pakistan,Khyber Pakhtunkhwa,2275,Peshawar,294,106,15,5,6,294_106_15_5,204.0
9/15/2014,Ghee (artificial) - Retail,KG,oil and fats,203.5,PKR,Pakistan,Khyber Pakhtunkhwa,2275,Peshawar,294,106,15,5,6,294_106_15_5,204.0
10/15/2014,Ghee (artificial) - Retail,KG,oil and fats,202.0,PKR,Pakistan,Khyber Pakhtunkhwa,2275,Peshawar,294,106,15,5,6,294_106_15_5,203.5
11/15/2014,Ghee (artificial) - Retail,KG,oil and fats,202.0,PKR,Pakistan,Khyber Pakhtunkhwa,2275,Peshawar,294,106,15,5,6,294_106_15_5,202.0
12/15/2014,Ghee (artificial) - Retail,KG,oil and fats,202.0,PKR,Pakistan,Khyber Pakhtunkhwa,2275,Peshawar,294,106,15,5,6,294_106_15_5,202.0
1/15/2015,Ghee (artificial) - Retail,KG,oil and fats,194.0,PKR,Pakistan,Khyber Pakhtunkhwa,2275,Peshawar,294,106,15,5,6,294_106_15_5,202.0
2/15/2015,Ghee (artificial) - Retail,KG,oil and fats,197.2,PKR,Pakistan,Khyber Pakhtunkhwa,2275,Peshawar,294,106,15,5,6,294_106_15_5,194.0
3/15/2015,Ghee (artificial) - Retail,KG,oil and fats,194.0,PKR,Pakistan,Khyber Pakhtunkhwa,2275,Peshawar,294,106,15,5,6,294_106_15_5,197.2
4/15/2015,Ghee (artificial) - Retail,KG,oil and fats,188.4,PKR,Pakistan,Khyber Pakhtunkhwa,2275,Peshawar,294,106,15,5,6,294_106_15_5,194.0
5/15/2015,Ghee (artificial) - Retail,KG,oil and fats,180.0,PKR,Pakistan,Khyber Pakhtunkhwa,2275,Peshawar,294,106,15,5,6,294_106_15_5,188.4
6/15/2015,Ghee (artificial) - Retail,KG,oil and fats,180.0,PKR,Pakistan,Khyber Pakhtunkhwa,2275,Peshawar,294,106,15,5,6,294_106_15_5,180.0
7/15/2015,Ghee (artificial) - Retail,KG,oil and fats,180.0,PKR,Pakistan,Khyber Pakhtunkhwa,2275,Peshawar,294,106,15,5,6,294_106_15_5,180.0
8/15/2015,Ghee (artificial) - Retail,KG,oil and fats,179.836,PKR,Pakistan,Khyber Pakhtunkhwa,2275,Peshawar,294,106,15,5,6,294_106_15_5,180.0
9/15/2015,Ghee (artificial) - Retail,KG,oil and fats,179.916,PKR,Pakistan,Khyber Pakhtunkhwa,2275,Peshawar,294,106,15,5,6,294_106_15_5,179.836
10/15/2015,Ghee (artificial) - Retail,KG,oil and fats,180.0,PKR,Pakistan,Khyber Pakhtunkhwa,2275,Peshawar,294,106,15,5,6,294_106_15_5,179.916
11/15/2015,Ghee (artificial) - Retail,KG,oil and fats,180.0,PKR,Pakistan,Khyber Pakhtunkhwa,2275,Peshawar,294,106,15,5,6,294_106_15_5,180.0
12/15/2015,Ghee (artificial) - Retail,KG,oil and fats,180.0,PKR,Pakistan,Khyber Pakhtunkhwa,2275,Peshawar,294,106,15,5,6,294_106_15_5,180.0
1/15/2016,Ghee (artificial) - Retail,KG,oil and fats,180.0,PKR,Pakistan,Khyber Pakhtunkhwa,2275,Peshawar,294,106,15,5,6,294_106_15_5,180.0
2/15/2016,Ghee (artificial) - Retail,KG,oil and fats,179.0,PKR,Pakistan,Khyber Pakhtunkhwa,2275,Peshawar,294,106,15,5,6,294_106_15_5,180.0
3/15/2016,Ghee (artificial) - Retail,KG,oil and fats,176.0,PKR,Pakistan,Khyber Pakhtunkhwa,2275,Peshawar,294,106,15,5,6,294_106_15_5,179.0
4/15/2016,Ghee (artificial) - Retail,KG,oil and fats,176.0,PKR,Pakistan,Khyber Pakhtunkhwa,2275,Peshawar,294,106,15,5,6,294_106_15_5,176.0
5/15/2016,Ghee (artificial) - Retail,KG,oil and fats,176.0,PKR,Pakistan,Khyber Pakhtunkhwa,2275,Peshawar,294,106,15,5,6,294_106_15_5,176.0
6/15/2016,Ghee (artificial) - Retail,KG,oil and fats,176.0,PKR,Pakistan,Khyber Pakhtunkhwa,2275,Peshawar,294,106,15,5,6,294_106_15_5,176.0
7/15/2016,Ghee (artificial) - Retail,KG,oil and fats,176.0,PKR,Pakistan,Khyber Pakhtunkhwa,2275,Peshawar,294,106,15,5,6,294_106_15_5,176.0
8/15/2016,Ghee (artificial) - Retail,KG,oil and fats,176.0,PKR,Pakistan,Khyber Pakhtunkhwa,2275,Peshawar,294,106,15,5,6,294_106_15_5,176.0
9/15/2016,Ghee (artificial) - Retail,KG,oil and fats,175.2988,PKR,Pakistan,Khyber Pakhtunkhwa,2275,Peshawar,294,106,15,5,6,294_106_15_5,176.0
10/15/2016,Ghee (artificial) - Retail,KG,oil and fats,176.0,PKR,Pakistan,Khyber Pakhtunkhwa,2275,Peshawar,294,106,15,5,6,294_106_15_5,175.2988
11/15/2016,Ghee (artificial) - Retail,KG,oil and fats,176.0,PKR,Pakistan,Khyber Pakhtunkhwa,2275,Peshawar,294,106,15,5,6,294_106_15_5,176.0
12/15/2016,Ghee (artificial) - Retail,KG,oil and fats,176.0,PKR,Pakistan,Khyber Pakhtunkhwa,2275,Peshawar,294,106,15,5,6,294_106_15_5,176.0
1/15/2017,Ghee (artificial) - Retail,KG,oil and fats,176.0,PKR,Pakistan,Khyber Pakhtunkhwa,2275,Peshawar,294,106,15,5,6,294_106_15_5,176.0
2/15/2017,Ghee (artificial) - Retail,KG,oil and fats,182.0,PKR,Pakistan,Khyber Pakhtunkhwa,2275,Peshawar,294,106,15,5,6,294_106_15_5,176.0
3/15/2017,Ghee (artificial) - Retail,KG,oil and fats,184.0,PKR,Pakistan,Khyber Pakhtunkhwa,2275,Peshawar,294,106,15,5,6,294_106_15_5,182.0
4/15/2017,Ghee (artificial) - Retail,KG,oil and fats,184.0,PKR,Pakistan,Khyber Pakhtunkhwa,2275,Peshawar,294,106,15,5,6,294_106_15_5,184.0
5/15/2017,Ghee (artificial) - Retail,KG,oil and fats,184.0,PKR,Pakistan,Khyber Pakhtunkhwa,2275,Peshawar,294,106,15,5,6,294_106_15_5,184.0
6/15/2017,Ghee (artificial) - Retail,KG,oil and fats,184.0,PKR,Pakistan,Khyber Pakhtunkhwa,2275,Peshawar,294,106,15,5,6,294_106_15_5,184.0
7/15/2017,Ghee (artificial) - Retail,KG,oil and fats,184.0,PKR,Pakistan,Khyber Pakhtunkhwa,2275,Peshawar,294,106,15,5,6,294_106_15_5,184.0
8/15/2017,Ghee (artificial) - Retail,KG,oil and fats,184.0,PKR,Pakistan,Khyber Pakhtunkhwa,2275,Peshawar,294,106,15,5,6,294_106_15_5,184.0
9/15/2017,Ghee (artificial) - Retail,KG,oil and fats,184.0,PKR,Pakistan,Khyber Pakhtunkhwa,2275,Peshawar,294,106,15,5,6,294_106_15_5,184.0
10/15/2017,Ghee (artificial) - Retail,KG,oil and fats,184.0,PKR,Pakistan,Khyber Pakhtunkhwa,2275,Peshawar,294,106,15,5,6,294_106_15_5,184.0
11/15/2017,Ghee (artificial) - Retail,KG,oil and fats,184.0,PKR,Pakistan,Khyber Pakhtunkhwa,2275,Peshawar,294,106,15,5,6,294_106_15_5,184.0
12/15/2017,Ghee (artificial) - Retail,KG,oil and fats,184.0,PKR,Pakistan,Khyber Pakhtunkhwa,2275,Peshawar,294,106,15,5,6,294_106_15_5,184.0
1/15/2018,Ghee (artificial) - Retail,KG,oil and fats,184.0,PKR,Pakistan,Khyber Pakhtunkhwa,2275,Peshawar,294,106,15,5,6,294_106_15_5,184.0
2/15/2018,Ghee (artificial) - Retail,KG,oil and fats,185.33,PKR,Pakistan,Khyber Pakhtunkhwa,2275,Peshawar,294,106,15,5,6,294_106_15_5,184.0
3/15/2018,Ghee (artificial) - Retail,KG,oil and fats,188.0,PKR,Pakistan,Khyber Pakhtunkhwa,2275,Peshawar,294,106,15,5,6,294_106_15_5,185.33
