cmname,unit,category,price,currency,country,admname,adm1id,mktname,mktid,cmid,ptid,umid,catid,sn,prev_price,day,month,year,day_of_week
Beans(mash) - Retail,KG,pulses and nuts,276.67,PKR,Pakistan,Khyber Pakhtunkhwa,2275,Peshawar,294,326,15,5,5,294_326_15_5,275.84,15,6,2016,2
Beans(mash) - Retail,KG,pulses and nuts,276.67,PKR,Pakistan,Khyber Pakhtunkhwa,2275,Peshawar,294,326,15,5,5,294_326_15_5,276.67,15,7,2016,4
Beans(mash) - Retail,KG,pulses and nuts,273.54,PKR,Pakistan,Khyber Pakhtunkhwa,2275,Peshawar,294,326,15,5,5,294_326_15_5,276.67,15,8,2016,0
Beans(mash) - Retail,KG,pulses and nuts,256.08,PKR,Pakistan,Khyber Pakhtunkhwa,2275,Peshawar,294,326,15,5,5,294_326_15_5,273.54,15,9,2016,3
Beans(mash) - Retail,KG,pulses and nuts,239.67,PKR,Pakistan,Khyber Pakhtunkhwa,2275,Peshawar,294,326,15,5,5,294_326_15_5,256.08,15,10,2016,5
Beans(mash) - Retail,KG,pulses and nuts,219.67,PKR,Pakistan,Khyber Pakhtunkhwa,2275,Peshawar,294,326,15,5,5,294_326_15_5,239.67,15,11,2016,1
Beans(mash) - Retail,KG,pulses and nuts,197.2,PKR,Pakistan,Khyber Pakhtunkhwa,2275,Peshawar,294,326,15,5,5,294_326_15_5,219.67,15,12,2016,3
Beans(mash) - Retail,KG,pulses and nuts,188.02,PKR,Pakistan,Khyber Pakhtunkhwa,2275,Peshawar,294,326,15,5,5,294_326_15_5,197.2,15,1,2017,6
Beans(mash) - Retail,KG,pulses and nuts,172.46,PKR,Pakistan,Khyber Pakhtunkhwa,2275,Peshawar,294,326,15,5,5,294_326_15_5,188.02,15,2,2017,2
Beans(mash) - Retail,KG,pulses and nuts,173.7,PKR,Pakistan,Khyber Pakhtunkhwa,2275,Peshawar,294,326,15,5,5,294_326_15_5,172.46,15,3,2017,2
Beans(mash) - Retail,KG,pulses and nuts,177.67,PKR,Pakistan,Khyber Pakhtunkhwa,2275,Peshawar,294,326,15,5,5,294_326_15_5,173.7,15,4,2017,5
Beans(mash) - Retail,KG,pulses and nuts,176.67,PKR,Pakistan,Khyber Pakhtunkhwa,2275,Peshawar,294,326,15,5,5,294_326_15_5,177.67,15,5,2017,0
Beans(mash) - Retail,KG,pulses and nuts,175.84,PKR,Pakistan,Khyber Pakhtunkhwa,2275,Peshawar,294,326,15,5,5,294_326_15_5,176.67,15,6,2017,3
Beans(mash) - Retail,KG,pulses and nuts,171.04,PKR,Pakistan,Khyber Pakhtunkhwa,2275,Peshawar,294,326,15,5,5,294_326_15_5,175.84,15,7,2017,5
Beans(mash) - Retail,KG,pulses and nuts,164.67,PKR,Pakistan,Khyber Pakhtunkhwa,2275,Peshawar,294,326,15,5,5,294_326_15_5,171.04,15,8,2017,1
Beans(mash) - Retail,KG,pulses and nuts,163.75,PKR,Pakistan,Khyber Pakhtunkhwa,2275,Peshawar,294,326,15,5,5,294_326_15_5,164.67,15,9,2017,4
Beans(mash) - Retail,KG,pulses and nuts,156.75,PKR,Pakistan,Khyber Pakhtunkhwa,2275,Peshawar,294,326,15,5,5,294_326_15_5,163.75,15,10,2017,6
Beans(mash) - Retail,KG,pulses and nuts,145.67,PKR,Pakistan,Khyber Pakhtunkhwa,2275,Peshawar,294,326,15,5,5,294_326_15_5,156.75,15,11,2017,2
Beans(mash) - Retail,KG,pulses and nuts,141.84,PKR,Pakistan,Khyber Pakhtunkhwa,2275,Peshawar,294,326,15,5,5,294_326_15_5,145.67,15,12,2017,4
Beans(mash) - Retail,KG,pulses and nuts,139.08,PKR,Pakistan,Khyber Pakhtunkhwa,2275,Peshawar,294,326,15,5,5,294_326_15_5,141.84,15,1,2018,0
Beans(mash) - Retail,KG,pulses and nuts,138.33,PKR,Pakistan,Khyber Pakhtunkhwa,2275,Peshawar,294,326,15,5,5,294_326_15_5,139.08,15,2,2018,3
Beans(mash) - Retail,KG,pulses and nuts,128.1,PKR,Pakistan,Khyber Pakhtunkhwa,2275,Peshawar,294,326,15,5,5,294_326_15_5,138.33,15,3,2018,3
Beans(mash) - Retail,KG,pulses and nuts,119.33,PKR,Pakistan,Khyber Pakhtunkhwa,2275,Peshawar,294,326,15,5,5,294_326_15_5,128.1,15,4,2018,6
Beans(mash) - Retail,KG,pulses and nuts,119.33,PKR,Pakistan,Khyber Pakhtunkhwa,2275,Peshawar,294,326,15,5,5,294_326_15_5,119.33,15,5,2018,1
Beans(mash) - Retail,KG,pulses and nuts,119.33,PKR,Pakistan,Khyber Pakhtunkhwa,2275,Peshawar,294,326,15,5,5,294_326_15_5,119.33,15,6,2018,4
Beans(mash) - Retail,KG,pulses and nuts,121.83,PKR,Pakistan,Khyber Pakhtunkhwa,2275,Peshawar,294,326,15,5,5,294_326_15_5,119.33,15,7,2018,6
Beans(mash) - Retail,KG,pulses and nuts,124.08,PKR,Pakistan,Khyber Pakhtunkhwa,2275,Peshawar,294,326,15,5,5,294_326_15_5,121.83,15,8,2018,2
Beans(mash) - Retail,KG,pulses and nuts,119.17,PKR,Pakistan,Khyber Pakhtunkhwa,2275,Peshawar,294,326,15,5,5,294_326_15_5,124.08,15,9,2018,5
Beans(mash) - Retail,KG,pulses and nuts,120.84,PKR,Pakistan,Khyber Pakhtunkhwa,2275,Peshawar,294,326,15,5,5,294_326_15_5,119.17,15,10,2018,0
Beans(mash) - Retail,KG,pulses and nuts,129,PKR,Pakistan,Khyber Pakhtunkhwa,2275,Peshawar,294,326,15,5,5,294_326_15_5,120.84,15,11,2018,3
Beans(mash) - Retail,KG,pulses and nuts,135,PKR,Pakistan,Khyber Pakhtunkhwa,2275,Peshawar,294,326,15,5,5,294_326_15_5,129,15,12,2018,5
Beans(mash) - Retail,KG,pulses and nuts,129,PKR,Pakistan,Khyber Pakhtunkhwa,2275,Peshawar,294,326,15,5,5,294_326_15_5,135,15,1,2019,1
Beans(mash) - Retail,KG,pulses and nuts,131.67,PKR,Pakistan,Khyber Pakhtunkhwa,2275,Peshawar,294,326,15,5,5,294_326_15_5,129,15,2,2019,4
Beans(mash) - Retail,KG,pulses and nuts,135.17,PKR,Pakistan,Khyber Pakhtunkhwa,2275,Peshawar,294,326,15,5,5,294_326_15_5,131.67,15,3,2019,4
Beans(mash) - Retail,KG,pulses and nuts,137.09,PKR,Pakistan,Khyber Pakhtunkhwa,2275,Peshawar,294,326,15,5,5,294_326_15_5,135.17,15,4,2019,0
Beans(mash) - Retail,KG,pulses and nuts,174.33,PKR,Pakistan,Khyber Pakhtunkhwa,2275,Peshawar,294,326,15,5,5,294_326_15_5,137.09,15,5,2019,2
Beans(mash) - Retail,KG,pulses and nuts,181.67,PKR,Pakistan,Khyber Pakhtunkhwa,2275,Peshawar,294,326,15,5,5,294_326_15_5,174.33,15,6,2019,5
Beans(mash) - Retail,KG,pulses and nuts,187.5,PKR,Pakistan,Khyber Pakhtunkhwa,2275,Peshawar,294,326,15,5,5,294_326_15_5,181.67,15,7,2019,0
Beans(mash) - Retail,KG,pulses and nuts,178,PKR,Pakistan,Khyber Pakhtunkhwa,2275,Peshawar,294,326,15,5,5,294_326_15_5,187.5,15,8,2019,3
Beans(mash) - Retail,KG,pulses and nuts,174.17,PKR,Pakistan,Khyber Pakhtunkhwa,2275,Peshawar,294,326,15,5,5,294_326_15_5,178,15,9,2019,6
Beans(mash) - Retail,KG,pulses and nuts,184.67,PKR,Pakistan,Khyber Pakhtunkhwa,2275,Peshawar,294,326,15,5,5,294_326_15_5,174.17,15,10,2019,1
"Wage (non-qualified labour, non-agricultural) - Retail",Day,non-food,467,PKR,Pakistan,Khyber Pakhtunkhwa,2275,Peshawar,294,465,15,51,8,294_465_15_51,184.67,15,1,2014,2
"Wage (non-qualified labour, non-agricultural) - Retail",Day,non-food,467,PKR,Pakistan,Khyber Pakhtunkhwa,2275,Peshawar,294,465,15,51,8,294_465_15_51,467,15,2,2014,5
"Wage (non-qualified labour, non-agricultural) - Retail",Day,non-food,467,PKR,Pakistan,Khyber Pakhtunkhwa,2275,Peshawar,294,465,15,51,8,294_465_15_51,467,15,3,2014,5
"Wage (non-qualified labour, non-agricultural) - Retail",Day,non-food,483,PKR,Pakistan,Khyber Pakhtunkhwa,2275,Peshawar,294,465,15,51,8,294_465_15_51,467,15,12,2014,0
"Wage (non-qualified labour, non-agricultural) - Retail",Day,non-food,483,PKR,Pakistan,Khyber Pakhtunkhwa,2275,Peshawar,294,465,15,51,8,294_465_15_51,483,15,1,2015,3
"Wage (non-qualified labour, non-agricultural) - Retail",Day,non-food,483,PKR,Pakistan,Khyber Pakhtunkhwa,2275,Peshawar,294,465,15,51,8,294_465_15_51,483,15,2,2015,6
"Wage (non-qualified labour, non-agricultural) - Retail",Day,non-food,483,PKR,Pakistan,Khyber Pakhtunkhwa,2275,Peshawar,294,465,15,51,8,294_465_15_51,483,15,3,2015,6
"Wage (non-qualified labour, non-agricultural) - Retail",Day,non-food,483,PKR,Pakistan,Khyber Pakhtunkhwa,2275,Peshawar,294,465,15,51,8,294_465_15_51,483,15,4,2015,2
"Wage (non-qualified labour, non-agricultural) - Retail",Day,non-food,483,PKR,Pakistan,Khyber Pakhtunkhwa,2275,Peshawar,294,465,15,51,8,294_465_15_51,483,15,5,2015,4
"Wage (non-qualified labour, non-agricultural) - Retail",Day,non-food,483,PKR,Pakistan,Khyber Pakhtunkhwa,2275,Peshawar,294,465,15,51,8,294_465_15_51,483,15,6,2015,0
"Wage (non-qualified labour, non-agricultural) - Retail",Day,non-food,483.33,PKR,Pakistan,Khyber Pakhtunkhwa,2275,Peshawar,294,465,15,51,8,294_465_15_51,483,15,7,2015,2
"Wage (non-qualified labour, non-agricultural) - Retail",Day,non-food,483.33,PKR,Pakistan,Khyber Pakhtunkhwa,2275,Peshawar,294,465,15,51,8,294_465_15_51,483.33,15,8,2015,5
"Wage (non-qualified labour, non-agricultural) - Retail",Day,non-food,483,PKR,Pakistan,Khyber Pakhtunkhwa,2275,Peshawar,294,465,15,51,8,294_465_15_51,483.33,15,9,2015,1
"Wage (non-qualified labour, non-agricultural) - Retail",Day,non-food,483.33,PKR,Pakistan,Khyber Pakhtunkhwa,2275,Peshawar,294,465,15,51,8,294_465_15_51,483,15,10,2015,3
"Wage (non-qualified labour, non-agricultural) - Retail",Day,non-food,483.33,PKR,Pakistan,Khyber Pakhtunkhwa,2275,Peshawar,294,465,15,51,8,294_465_15_51,483.33,15,11,2015,6
"Wage (non-qualified labour, non-agricultural) - Retail",Day,non-food,483,PKR,Pakistan,Khyber Pakhtunkhwa,2275,Peshawar,294,465,15,51,8,294_465_15_51,483.33,15,12,2015,1
"Wage (non-qualified labour, non-agricultural) - Retail",Day,non-food,483,PKR,Pakistan,Khyber Pakhtunkhwa,2275,Peshawar,294,465,15,51,8,294_465_15_51,483,15,1,2016,4
"Wage (non-qualified labour, non-agricultural) - Retail",Day,non-food,483,PKR,Pakistan,Khyber Pakhtunkhwa,2275,Peshawar,294,465,15,51,8,294_465_15_51,483,15,2,2016,0
"Wage (non-qualified labour, non-agricultural) - Retail",Day,non-food,483,PKR,Pakistan,Khyber Pakhtunkhwa,2275,Peshawar,294,465,15,51,8,294_465_15_51,483,15,3,2016,1
"Wage (non-qualified labour, non-agricultural) - Retail",Day,non-food,500,PKR,Pakistan,Khyber Pakhtunkhwa,2275,Peshawar,294,465,15,51,8,294_465_15_51,483,15,4,2016,4
"Wage (non-qualified labour, non-agricultural) - Retail",Day,non-food,500,PKR,Pakistan,Khyber Pakhtunkhwa,2275,Peshawar,294,465,15,51,8,294_465_15_51,500,15,5,2016,6
"Wage (non-qualified labour, non-agricultural) - Retail",Day,non-food,500,PKR,Pakistan,Khyber Pakhtunkhwa,2275,Peshawar,294,465,15,51,8,294_465_15_51,500,15,6,2016,2
"Wage (non-qualified labour, non-agricultural) - Retail",Day,non-food,500,PKR,Pakistan,Khyber Pakhtunkhwa,2275,Peshawar,294,465,15,51,8,294_465_15_51,500,15,7,2016,4
"Wage (non-qualified labour, non-agricultural) - Retail",Day,non-food,500,PKR,Pakistan,Khyber Pakhtunkhwa,2275,Peshawar,294,465,15,51,8,294_465_15_51,500,15,8,2016,0
"Wage (non-qualified labour, non-agricultural) - Retail",Day,non-food,500,PKR,Pakistan,Khyber Pakhtunkhwa,2275,Peshawar,294,465,15,51,8,294_465_15_51,500,15,9,2016,3
"Wage (non-qualified labour, non-agricultural) - Retail",Day,non-food,500,PKR,Pakistan,Khyber Pakhtunkhwa,2275,Peshawar,294,465,15,51,8,294_465_15_51,500,15,10,2016,5
"Wage (non-qualified labour, non-agricultural) - Retail",Day,non-food,500,PKR,Pakistan,Khyber Pakhtunkhwa,2275,Peshawar,294,465,15,51,8,294_465_15_51,500,15,11,2016,1
"Wage (non-qualified labour, non-agricultural) - Retail",Day,non-food,500,PKR,Pakistan,Khyber Pakhtunkhwa,2275,Peshawar,294,465,15,51,8,294_465_15_51,500,15,12,2016,3
"Wage (non-qualified labour, non-agricultural) - Retail",Day,non-food,500,PKR,Pakistan,Khyber Pakhtunkhwa,2275,Peshawar,294,465,15,51,8,294_465_15_51,500,15,1,2017,6
"Wage (non-qualified labour, non-agricultural) - Retail",Day,non-food,500,PKR,Pakistan,Khyber Pakhtunkhwa,2275,Peshawar,294,465,15,51,8,294_465_15_51,500,15,2,2017,2
"Wage (non-qualified labour, non-agricultural) - Retail",Day,non-food,500,PKR,Pakistan,Khyber Pakhtunkhwa,2275,Peshawar,294,465,15,51,8,294_465_15_51,500,15,3,2017,2
"Wage (non-qualified labour, non-agricultural) - Retail",Day,non-food,500,PKR,Pakistan,Khyber Pakhtunkhwa,2275,Peshawar,294,465,15,51,8,294_465_15_51,500,15,4,2017,5
"Wage (non-qualified labour, non-agricultural) - Retail",Day,non-food,500,PKR,Pakistan,Khyber Pakhtunkhwa,2275,Peshawar,294,465,15,51,8,294_465_15_51,500,15,5,2017,0
"Wage (non-qualified labour, non-agricultural) - Retail",Day,non-food,500,PKR,Pakistan,Khyber Pakhtunkhwa,2275,Peshawar,294,465,15,51,8,294_465_15_51,500,15,6,2017,3
"Wage (non-qualified labour, non-agricultural) - Retail",Day,non-food,600,PKR,Pakistan,Khyber Pakhtunkhwa,2275,Peshawar,294,465,15,51,8,294_465_15_51,500,15,7,2017,5
"Wage (non-qualified labour, non-agricultural) - Retail",Day,non-food,600,PKR,Pakistan,Khyber Pakhtunkhwa,2275,Peshawar,294,465,15,51,8,294_465_15_51,600,15,8,2017,1
"Wage (non-qualified labour, non-agricultural) - Retail",Day,non-food,600,PKR,Pakistan,Khyber Pakhtunkhwa,2275,Peshawar,294,465,15,51,8,294_465_15_51,600,15,9,2017,4
"Wage (non-qualified labour, non-agricultural) - Retail",Day,non-food,600,PKR,Pakistan,Khyber Pakhtunkhwa,2275,Peshawar,294,465,15,51,8,294_465_15_51,600,15,10,2017,6
"Wage (non-qualified labour, non-agricultural) - Retail",Day,non-food,600,PKR,Pakistan,Khyber Pakhtunkhwa,2275,Peshawar,294,465,15,51,8,294_465_15_51,600,15,11,2017,2
"Wage (non-qualified labour, non-agricultural) - Retail",Day,non-food,600,PKR,Pakistan,Khyber Pakhtunkhwa,2275,Peshawar,294,465,15,51,8,294_465_15_51,600,15,12,2017,4
"Wage (non-qualified labour, non-agricultural) - Retail",Day,non-food,600,PKR,Pakistan,Khyber Pakhtunkhwa,2275,Peshawar,294,465,15,51,8,294_465_15_51,600,15,1,2018,0
"Wage (non-qualified labour, non-agricultural) - Retail",Day,non-food,600,PKR,Pakistan,Khyber Pakhtunkhwa,2275,Peshawar,294,465,15,51,8,294_465_15_51,600,15,2,2018,3
"Wage (non-qualified labour, non-agricultural) - Retail",Day,non-food,600,PKR,Pakistan,Khyber Pakhtunkhwa,2275,Peshawar,294,465,15,51,8,294_465_15_51,600,15,3,2018,3
"Wage (non-qualified labour, non-agricultural) - Retail",Day,non-food,600,PKR,Pakistan,Khyber Pakhtunkhwa,2275,Peshawar,294,465,15,51,8,294_465_15_51,600,15,4,2018,6
"Wage (non-qualified labour, non-agricultural) - Retail",Day,non-food,600,PKR,Pakistan,Khyber Pakhtunkhwa,2275,Peshawar,294,465,15,51,8,294_465_15_51,600,15,5,2018,1
"Wage (non-qualified labour, non-agricultural) - Retail",Day,non-food,600,PKR,Pakistan,Khyber Pakhtunkhwa,2275,Peshawar,294,465,15,51,8,294_465_15_51,600,15,6,2018,4
"Wage (non-qualified labour, non-agricultural) - Retail",Day,non-food,600,PKR,Pakistan,Khyber Pakhtunkhwa,2275,Peshawar,294,465,15,51,8,294_465_15_51,600,15,7,2018,6
"Wage (non-qualified labour, non-agricultural) - Retail",Day,non-food,600,PKR,Pakistan,Khyber Pakhtunkhwa,2275,Peshawar,294,465,15,51,8,294_465_15_51,600,15,8,2018,2
"Wage (non-qualified labour, non-agricultural) - Retail",Day,non-food,600,PKR,Pakistan,Khyber Pakhtunkhwa,2275,Peshawar,294,465,15,51,8,294_465_15_51,600,15,9,2018,5
"Wage (non-qualified labour, non-agricultural) - Retail",Day,non-food,600,PKR,Pakistan,Khyber Pakhtunkhwa,2275,Peshawar,294,465,15,51,8,294_465_15_51,600,15,10,2018,0
"Wage (non-qualified labour, non-agricultural) - Retail",Day,non-food,600,PKR,Pakistan,Khyber Pakhtunkhwa,2275,Peshawar,294,465,15,51,8,294_465_15_51,600,15,11,2018,3
"Wage (non-qualified labour, non-agricultural) - Retail",Day,non-food,600,PKR,Pakistan,Khyber Pakhtunkhwa,2275,Peshawar,294,465,15,51,8,294_465_15_51,600,15,12,2018,5
"Wage (non-qualified labour, non-agricultural) - Retail",Day,non-food,600,PKR,Pakistan,Khyber Pakhtunkhwa,2275,Peshawar,294,465,15,51,8,294_465_15_51,600,15,1,2019,1
"Wage (non-qualified labour, non-agricultural) - Retail",Day,non-food,600,PKR,Pakistan,Khyber Pakhtunkhwa,2275,Peshawar,294,465,15,51,8,294_465_15_51,600,15,2,2019,4
"Wage (non-qualified labour, non-agricultural) - Retail",Day,non-food,600,PKR,Pakistan,Khyber Pakhtunkhwa,2275,Peshawar,294,465,15,51,8,294_465_15_51,600,15,3,2019,4
"Wage (non-qualified labour, non-agricultural) - Retail",Day,non-food,600,PKR,Pakistan,Khyber Pakhtunkhwa,2275,Peshawar,294,465,15,51,8,294_465_15_51,600,15,4,2019,0
"Wage (non-qualified labour, non-agricultural) - Retail",Day,non-food,600,PKR,Pakistan,Khyber Pakhtunkhwa,2275,Peshawar,294,465,15,51,8,294_465_15_51,600,15,5,2019,2
"Wage (non-qualified labour, non-agricultural) - Retail",Day,non-food,600,PKR,Pakistan,Khyber Pakhtunkhwa,2275,Peshawar,294,465,15,51,8,294_465_15_51,600,15,6,2019,5
"Wage (non-qualified labour, non-agricultural) - Retail",Day,non-food,600,PKR,Pakistan,Khyber Pakhtunkhwa,2275,Peshawar,294,465,15,51,8,294_465_15_51,600,15,7,2019,0
"Wage (non-qualified labour, non-agricultural) - Retail",Day,non-food,600,PKR,Pakistan,Khyber Pakhtunkhwa,2275,Peshawar,294,465,15,51,8,294_465_15_51,600,15,8,2019,3
"Wage (non-qualified labour, non-agricultural) - Retail",Day,non-food,632,PKR,Pakistan,Khyber Pakhtunkhwa,2275,Peshawar,294,465,15,51,8,294_465_15_51,600,15,9,2019,6
"Wage (non-qualified labour, non-agricultural) - Retail",Day,non-food,632,PKR,Pakistan,Khyber Pakhtunkhwa,2275,Peshawar,294,465,15,51,8,294_465_15_51,632,15,10,2019,1
Wheat flour - Retail,KG,cereals and tubers,11.75,PKR,Pakistan,Punjab,2276,Lahore,291,58,15,5,1,291_58_15_5,632,15,1,2004,3
Wheat flour - Retail,KG,cereals and tubers,11.75,PKR,Pakistan,Punjab,2276,Lahore,291,58,15,5,1,291_58_15_5,11.75,15,2,2004,6
Wheat flour - Retail,KG,cereals and tubers,11.75,PKR,Pakistan,Punjab,2276,Lahore,291,58,15,5,1,291_58_15_5,11.75,15,3,2004,0
Wheat flour - Retail,KG,cereals and tubers,11.76,PKR,Pakistan,Punjab,2276,Lahore,291,58,15,5,1,291_58_15_5,11.75,15,4,2004,3
Wheat flour - Retail,KG,cereals and tubers,12.07,PKR,Pakistan,Punjab,2276,Lahore,291,58,15,5,1,291_58_15_5,11.76,15,5,2004,5
Wheat flour - Retail,KG,cereals and tubers,12.335,PKR,Pakistan,Punjab,2276,Lahore,291,58,15,5,1,291_58_15_5,12.07,15,6,2004,1
Wheat flour - Retail,KG,cereals and tubers,12.66,PKR,Pakistan,Punjab,2276,Lahore,291,58,15,5,1,291_58_15_5,12.335,15,7,2004,3
Wheat flour - Retail,KG,cereals and tubers,12.7,PKR,Pakistan,Punjab,2276,Lahore,291,58,15,5,1,291_58_15_5,12.66,15,8,2004,6
Wheat flour - Retail,KG,cereals and tubers,12.712,PKR,Pakistan,Punjab,2276,Lahore,291,58,15,5,1,291_58_15_5,12.7,15,9,2004,2
Wheat flour - Retail,KG,cereals and tubers,12.575,PKR,Pakistan,Punjab,2276,Lahore,291,58,15,5,1,291_58_15_5,12.712,15,10,2004,4
Wheat flour - Retail,KG,cereals and tubers,12.925,PKR,Pakistan,Punjab,2276,Lahore,291,58,15,5,1,291_58_15_5,12.575,15,11,2004,0
Wheat flour - Retail,KG,cereals and tubers,13.025,PKR,Pakistan,Punjab,2276,Lahore,291,58,15,5,1,291_58_15_5,12.925,15,12,2004,2
Wheat flour - Retail,KG,cereals and tubers,12.8125,PKR,Pakistan,Punjab,2276,Lahore,291,58,15,5,1,291_58_15_5,13.025,15,1,2005,5
Wheat flour - Retail,KG,cereals and tubers,13.1625,PKR,Pakistan,Punjab,2276,Lahore,291,58,15,5,1,291_58_15_5,12.8125,15,2,2005,1
Wheat flour - Retail,KG,cereals and tubers,13.75,PKR,Pakistan,Punjab,2276,Lahore,291,58,15,5,1,291_58_15_5,13.1625,15,3,2005,1
Wheat flour - Retail,KG,cereals and tubers,13.75,PKR,Pakistan,Punjab,2276,Lahore,291,58,15,5,1,291_58_15_5,13.75,15,4,2005,4
Wheat flour - Retail,KG,cereals and tubers,12.83,PKR,Pakistan,Punjab,2276,Lahore,291,58,15,5,1,291_58_15_5,13.75,15,5,2005,6
Wheat flour - Retail,KG,cereals and tubers,12.46,PKR,Pakistan,Punjab,2276,Lahore,291,58,15,5,1,291_58_15_5,12.83,15,6,2005,2
Wheat flour - Retail,KG,cereals and tubers,12.96,PKR,Pakistan,Punjab,2276,Lahore,291,58,15,5,1,291_58_15_5,12.46,15,7,2005,4
Wheat flour - Retail,KG,cereals and tubers,12.4,PKR,Pakistan,Punjab,2276,Lahore,291,58,15,5,1,291_58_15_5,12.96,15,8,2005,0
Wheat flour - Retail,KG,cereals and tubers,12.4,PKR,Pakistan,Punjab,2276,Lahore,291,58,15,5,1,291_58_15_5,12.4,15,9,2005,3
Wheat flour - Retail,KG,cereals and tubers,12.375,PKR,Pakistan,Punjab,2276,Lahore,291,58,15,5,1,291_58_15_5,12.4,15,10,2005,5
Wheat flour - Retail,KG,cereals and tubers,13.09,PKR,Pakistan,Punjab,2276,Lahore,291,58,15,5,1,291_58_15_5,12.375,15,11,2005,1
Wheat flour - Retail,KG,cereals and tubers,12.85,PKR,Pakistan,Punjab,2276,Lahore,291,58,15,5,1,291_58_15_5,13.09,15,12,2005,3
Wheat flour - Retail,KG,cereals and tubers,13.16,PKR,Pakistan,Punjab,2276,Lahore,291,58,15,5,1,291_58_15_5,12.85,15,1,2006,6
Wheat flour - Retail,KG,cereals and tubers,13.1525,PKR,Pakistan,Punjab,2276,Lahore,291,58,15,5,1,291_58_15_5,13.16,15,2,2006,2
Wheat flour - Retail,KG,cereals and tubers,13.13,PKR,Pakistan,Punjab,2276,Lahore,291,58,15,5,1,291_58_15_5,13.1525,15,3,2006,2
Wheat flour - Retail,KG,cereals and tubers,13.18,PKR,Pakistan,Punjab,2276,Lahore,291,58,15,5,1,291_58_15_5,13.13,15,4,2006,5
Wheat flour - Retail,KG,cereals and tubers,12.875,PKR,Pakistan,Punjab,2276,Lahore,291,58,15,5,1,291_58_15_5,13.18,15,5,2006,0
Wheat flour - Retail,KG,cereals and tubers,12.936,PKR,Pakistan,Punjab,2276,Lahore,291,58,15,5,1,291_58_15_5,12.875,15,6,2006,3
Wheat flour - Retail,KG,cereals and tubers,13.075,PKR,Pakistan,Punjab,2276,Lahore,291,58,15,5,1,291_58_15_5,12.936,15,7,2006,5
Wheat flour - Retail,KG,cereals and tubers,13.308,PKR,Pakistan,Punjab,2276,Lahore,291,58,15,5,1,291_58_15_5,13.075,15,8,2006,1
Wheat flour - Retail,KG,cereals and tubers,13.2575,PKR,Pakistan,Punjab,2276,Lahore,291,58,15,5,1,291_58_15_5,13.308,15,9,2006,4
Wheat flour - Retail,KG,cereals and tubers,12.98,PKR,Pakistan,Punjab,2276,Lahore,291,58,15,5,1,291_58_15_5,13.2575,15,10,2006,6
Wheat flour - Retail,KG,cereals and tubers,13.35,PKR,Pakistan,Punjab,2276,Lahore,291,58,15,5,1,291_58_15_5,12.98,15,11,2006,2
Wheat flour - Retail,KG,cereals and tubers,13.5875,PKR,Pakistan,Punjab,2276,Lahore,291,58,15,5,1,291_58_15_5,13.35,15,12,2006,4
Wheat flour - Retail,KG,cereals and tubers,16,PKR,Pakistan,Punjab,2276,Lahore,291,58,15,5,1,291_58_15_5,13.5875,15,1,2007,0
Wheat flour - Retail,KG,cereals and tubers,16,PKR,Pakistan,Punjab,2276,Lahore,291,58,15,5,1,291_58_15_5,16,15,2,2007,3
Wheat flour - Retail,KG,cereals and tubers,16,PKR,Pakistan,Punjab,2276,Lahore,291,58,15,5,1,291_58_15_5,16,15,3,2007,3
Wheat flour - Retail,KG,cereals and tubers,16,PKR,Pakistan,Punjab,2276,Lahore,291,58,15,5,1,291_58_15_5,16,15,4,2007,6
Wheat flour - Retail,KG,cereals and tubers,13.535,PKR,Pakistan,Punjab,2276,Lahore,291,58,15,5,1,291_58_15_5,16,15,5,2007,1
Wheat flour - Retail,KG,cereals and tubers,16,PKR,Pakistan,Punjab,2276,Lahore,291,58,15,5,1,291_58_15_5,13.535,15,6,2007,4
Wheat flour - Retail,KG,cereals and tubers,17,PKR,Pakistan,Punjab,2276,Lahore,291,58,15,5,1,291_58_15_5,16,15,7,2007,6
Wheat flour - Retail,KG,cereals and tubers,17,PKR,Pakistan,Punjab,2276,Lahore,291,58,15,5,1,291_58_15_5,17,15,8,2007,2
Wheat flour - Retail,KG,cereals and tubers,15.616,PKR,Pakistan,Punjab,2276,Lahore,291,58,15,5,1,291_58_15_5,17,15,9,2007,5
Wheat flour - Retail,KG,cereals and tubers,19.5,PKR,Pakistan,Punjab,2276,Lahore,291,58,15,5,1,291_58_15_5,15.616,15,10,2007,0
Wheat flour - Retail,KG,cereals and tubers,20.5,PKR,Pakistan,Punjab,2276,Lahore,291,58,15,5,1,291_58_15_5,19.5,15,11,2007,3
Wheat flour - Retail,KG,cereals and tubers,17.01,PKR,Pakistan,Punjab,2276,Lahore,291,58,15,5,1,291_58_15_5,20.5,15,12,2007,5
Wheat flour - Retail,KG,cereals and tubers,18.24,PKR,Pakistan,Punjab,2276,Lahore,291,58,15,5,1,291_58_15_5,17.01,15,1,2008,1
Wheat flour - Retail,KG,cereals and tubers,16.2175,PKR,Pakistan,Punjab,2276,Lahore,291,58,15,5,1,291_58_15_5,18.24,15,2,2008,4
Wheat flour - Retail,KG,cereals and tubers,16.25,PKR,Pakistan,Punjab,2276,Lahore,291,58,15,5,1,291_58_15_5,16.2175,15,3,2008,5
Wheat flour - Retail,KG,cereals and tubers,20.69,PKR,Pakistan,Punjab,2276,Lahore,291,58,15,5,1,291_58_15_5,16.25,15,4,2008,1
